entity_id,company_name,cin,composite_risk_score,risk_tier,bid_pattern_score,shell_risk_score,political_score,financials_score,num_connections,requires_human_review
U01100AS2022PTC023212,GREENIZ AGROTECH SOLUTION PRIVATE LIMITED,U01100AS2022PTC023212,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U01407AS2015PTC012254,NATIVE ROUTE EXIM PRIVATE LIMITED,U01407AS2015PTC012254,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U05004AS2006PTC008073,AGATE AQUA PRIVATE LIMITED,U05004AS2006PTC008073,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U79110AS2023PTC024999,EVLG RIDE AND EARN PRIVATE LIMITED,U79110AS2023PTC024999,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U47912AS2024PTC025825,AAROGYAVEDA HERBAL CARE PRIVATE LIMITED,U47912AS2024PTC025825,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U42909AS2023PTC024741,JYOTIRMOY BORDOLAYE PRIVATE LIMITED,U42909AS2023PTC024741,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U01132AS1930PTC000394,RAMANI KRISHNA TEA CO PVT LTD,U01132AS1930PTC000394,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2009PTC009470,SUBHA LAXMI MULTITRADE PRIVATE LIMITED,U51909AS2009PTC009470,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85100AS2018PTC018677,KOSEN PEAK CONSULTANCY PRIVATE LIMITED,U85100AS2018PTC018677,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85300AS2019NPL019050,WINNERZ TRACK ASSOCIATION,U85300AS2019NPL019050,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85300AS2022NPL023654,ANUPURBIK ART & CARFT ASSOCIATION,U85300AS2022NPL023654,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85300AS2022NPL023814,SAHAYA SARVA UNNATI FOUNDATION,U85300AS2022NPL023814,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51101AS2011PTC010714,ALLIED CROP CARE PRIVATE LIMITED,U51101AS2011PTC010714,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74200AS2011PTC010508,PERICARP ENGINEERING PRIVATE LIMITED,U74200AS2011PTC010508,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74999AS2022PTC023058,TERRESTRIAL TRADELINE PRIVATE LIMITED,U74999AS2022PTC023058,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U84120AS2022PTC023587,MJ UNIFIED VENTURES PRIVATE LIMITED,U84120AS2022PTC023587,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85100AS2020PTC020098,DYMEXA BIOTECH PRIVATE LIMITED,U85100AS2020PTC020098,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74999AS2021PTC020955,TNEC INFOTAINMENT AND MEDIA PRIVATE LIMITED,U74999AS2021PTC020955,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2009PTC009424,GOLDEN FUTURE VISION MULTI MARKETING COMPANY PRIVATE LIMITED,U51909AS2009PTC009424,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2009PTC009500,RF DIAMOND MARKETING PRIVATE LIMITED,U51909AS2009PTC009500,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2009PTC009503,LOTUS ENTRADE PRIVATE LIMITED,U51909AS2009PTC009503,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74999AS2018PTC018330,PENSHA SERVICES PRIVATE LIMITED,U74999AS2018PTC018330,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2009PTC009513,ANKUR LIFE MARKETING PRIVATE LIMITED,U51909AS2009PTC009513,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74999AS2016PTC017692,ARISHTA PHARMACEUTICALS PRIVATE LIMITED,U74999AS2016PTC017692,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85300AS2022NPL023645,CHINGRI ASONG YES WE CAN FOUNDATION,U85300AS2022NPL023645,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74999AS2022PTC022418,SHINEARA SOLUTIONS PRIVATE LIMITED,U74999AS2022PTC022418,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U72900AS2011PTC010762,AHAH TECHNOLOGIES PRIVATE LIMITED,U72900AS2011PTC010762,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U72900AS2017PTC018093,IPHYCS SOLUTIONS PRIVATE LIMITED,U72900AS2017PTC018093,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2008PTC008609,UNIQUE ENTRADE PRIVATE LIMITED,U51909AS2008PTC008609,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U43299AS2023PTC024873,BORPANI MANAGEMENT PRIVATE LIMITED,U43299AS2023PTC024873,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U10796AS2023PTC024697,COUNTYVIDE FOODS AND BEVERAGES PRIVATE LIMITED,U10796AS2023PTC024697,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U52609AS2018PTC018688,THESAURUSNEOS PRIVATE LIMITED,U52609AS2018PTC018688,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85100AS2024NPL025983,TIGMAMINDS WELFARE FOUNDATION,U85100AS2024NPL025983,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85300AS2021NPL020999,NERIICS FOUNDATION,U85300AS2021NPL020999,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U72900AS2020PTC019963,SPOTKART PRIVATE LIMITED,U72900AS2020PTC019963,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U72900AS2021PTC022392,COGENTECHSYS PRIVATE LIMITED,U72900AS2021PTC022392,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U72900AS2022PTC023769,FF2 SEARCH INDIA PRIVATE LIMITED,U72900AS2022PTC023769,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85110AS2022PTC024038,NORTH EAST INSTITUTE OF NEUROSCIENCES PRIVATE LIMITED,U85110AS2022PTC024038,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2000PTC006187,KRISHNA ENTRADE PRIVATE LIMITED,U51909AS2000PTC006187,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2009PTC009501,SKY LENGTH MULTI MARKETING PRIVATE LIMITED,U51909AS2009PTC009501,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2009PTC009516,BJUMP MARKETING COMPANY PRIVATE LIMITED,U51909AS2009PTC009516,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2009PTC009520,GODPRAPISH MULTITRADE PRIVATE LIMITED,U51909AS2009PTC009520,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS1994PTC004061,BARUAH TRADERS PVT. LTD.,U51909AS1994PTC004061,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U72900AS2021PTC021220,NIOLLO TECHNOLOGY PRIVATE LIMITED,U72900AS2021PTC021220,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85300AS2022PTC022699,NEORDENT HEALTHCARE SOLUTIONS PRIVATE LIMITED,U85300AS2022PTC022699,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74999AS2021PTC026503,BHARAT CORES SOLUTIONS PRIVATE LIMITED,U74999AS2021PTC026503,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U05004AS1951PTC000993,CACHAR INDUSTRY & FISHERY CORPN. PVT LTD,U05004AS1951PTC000993,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U80309AS2016PTC017554,SAWARNA INSTITUTE PRIVATE LIMITED,U80309AS2016PTC017554,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U72200AS2021PTC022353,NJN INFO SERVICES PRIVATE LIMITED,U72200AS2021PTC022353,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U52609AS2017PTC018136,VAAGMINE SCIENTIFIC PRIVATE LIMITED,U52609AS2017PTC018136,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U92490AS2020PTC019892,NOOR AMIR SPORTS AND ENTERTAINMENT PRIVATE LIMITED,U92490AS2020PTC019892,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U64200AS2020PTC020501,FRONTLINE INTERNET SERVICES PRIVATE LIMITED,U64200AS2020PTC020501,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U62011AS2023PTC025454,SAIKAT DEB CREATIONS PRIVATE LIMITED,U62011AS2023PTC025454,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U43302AS2023PTC024841,NE DREAM ART PRIVATE LIMITED,U43302AS2023PTC024841,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U01100AS2021PTC021469,TEASCAPE PRIVATE LIMITED,U01100AS2021PTC021469,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85300AS2022NPL023199,NEW LIFE YOUNG STAR FOUNDATION,U85300AS2022NPL023199,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85300AS2022NPL024021,WOMEN CARE AND CHILDREN BLOOMING COUNCIL,U85300AS2022NPL024021,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85110AS2011PTC010848,EAST INDIA MEDISYS PRIVATE LIMITED,U85110AS2011PTC010848,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74999AS2021PTC021476,INDLIKE SOLUTIONS PRIVATE LIMITED,U74999AS2021PTC021476,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85300AS2022NPL023437,LIFE BANDAN SERVICES FOUNDATION,U85300AS2022NPL023437,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85300AS2022NPL022992,IMRAN FOUNDATION,U85300AS2022NPL022992,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85300AS2022NPL023494,MUFTI ABDUL HOQUE FOUNDATION,U85300AS2022NPL023494,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U15134AS2019PTC019457,CHILUNIA GLOBAL BEVERAGES PRIVATE LIMITED,U15134AS2019PTC019457,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85300AS2022NPL024002,BLOOMISH EDUCATIONAL FOUNDATION,U85300AS2022NPL024002,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U15400AS2021PTC021349,ORKANIZ FOOD PRIVATE LIMITED,U15400AS2021PTC021349,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U72900AS2012PTC011105,ZEAL INFOMATRIX PRIVATE LIMITED,U72900AS2012PTC011105,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U21001AS2023PTC024739,DR. SETHIS LABORATORIES PRIVATE LIMITED,U21001AS2023PTC024739,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74999AS2021PTC021939,KEKJORI INDIA PRIVATE LIMITED,U74999AS2021PTC021939,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74999AS2021PTC022120,BIZCESS PRIVATE LIMITED,U74999AS2021PTC022120,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74999AS2022PTC023050,REETAME MEDIA PRIVATE LIMITED,U74999AS2022PTC023050,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85300AS2019NPL019001,DHEMAJI INDUSTRIAL TRAINING FOUNDATION,U85300AS2019NPL019001,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U82990AS2023PTC025611,RPD PRODUCTION HOUSE PRIVATE LIMITED,U82990AS2023PTC025611,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U47912AS2023PTC025433,MAHAKAYA TEXTILE PRIVATE LIMITED,U47912AS2023PTC025433,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U47911AS2023PTC024404,BABY BAZAR PRIVATE LIMITED,U47911AS2023PTC024404,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U47721AS2024PTC025809,ADNIV PHARMACEUTICALS PRIVATE LIMITED,U47721AS2024PTC025809,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74999AS2021PTC021615,BROJO BANI SERVICES PRIVATE LIMITED,U74999AS2021PTC021615,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74999AS2021PTC021494,MOTHERS MAN PHARMA PRIVATE LIMITED,U74999AS2021PTC021494,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51220AS2022PTC023778,ABTEA WHOLESALE AND EXPORT PRIVATE LIMITED,U51220AS2022PTC023778,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U65990AS2022PTC023761,AS ADARSHA GRAMIN FINANCE PRIVATE LIMITED,U65990AS2022PTC023761,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85100AS2022PTC023230,JEEVAN SATHI SAMAJ KALYAN PRIVATE LIMITED,U85100AS2022PTC023230,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74140AS2013PTC011613,KONTREG SECURITIES PRIVATE LIMITED,U74140AS2013PTC011613,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U80903AS2012PTC011084,CATALYST CAREER HUB PRIVATE LIMITED,U80903AS2012PTC011084,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2009PTC009505,MOONDEEP MARKETING PRIVATE LIMITED,U51909AS2009PTC009505,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U24299AS2020PTC020426,CIKITSHA HEALTHCARE PRIVATE LIMITED,U24299AS2020PTC020426,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2010PTC009615,VENUS ENTRADE PRIVATE LIMITED,U51909AS2010PTC009615,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U72300AS2013PTC011467,TECHONDESK PRIVATE LIMITED,U72300AS2013PTC011467,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U45400AS2012PTC011090,JEEVAN JYOTI SERVICES PRIVATE LIMITED,U45400AS2012PTC011090,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U52291AS2023PTC024297,MAGHRIBI TOURS & TRAVELS PRIVATE LIMITED,U52291AS2023PTC024297,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2009PTC009446,ND VISION MARKETING PRIVATE LIMITED,U51909AS2009PTC009446,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U67200AS2004PTC007440,ABLATIVE INSURANCE AGENCY PRIVATE LIMITED,U67200AS2004PTC007440,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U52590AS2010PTC009606,JANA KALYAN MULTITRADE PRIVATE LIMITED,U52590AS2010PTC009606,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85200AS2020NPL019926,POROMARTHA TEA AND TEA FARMS ASSOCIATION,U85200AS2020NPL019926,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U70200AS2017PTC018068,GENIAL INFRATECH PRIVATE LIMITED,U70200AS2017PTC018068,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U45201AS2019PTC019517,DWIMU AND DWIMA PRIVATE LIMITED,U45201AS2019PTC019517,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2009PTC009531,AASTHA ENTRADE PRIVATE LIMITED,U51909AS2009PTC009531,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74910AS2022PTC023463,DIGITALDIDI CONSULTANCY PRIVATE LIMITED,U74910AS2022PTC023463,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U86901AS2024PTC025779,MAJULI LIFE HEALTH CARE PRIVATE LIMITED,U86901AS2024PTC025779,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2011PTC010413,HRB ENTRADE PRIVATE LIMITED,U51909AS2011PTC010413,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U60230AS2018PTC018789,SERVIZI EXPRESS INDIA PRIVATE LIMITED,U60230AS2018PTC018789,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U72200AS2022PTC023192,UDAYAN E-COMMERCE PRIVATE LIMITED,U72200AS2022PTC023192,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U72200AS2022PTC023501,FRIS VORTEX ENTERPRISE PRIVATE LIMITED,U72200AS2022PTC023501,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2009PTC009508,KALDIA MULTILINK MARKETING PRIVATE LIMITED,U51909AS2009PTC009508,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U24299AS2022PTC023776,RADHAMADHAB AYURVEDIC PRIVATE LIMITED,U24299AS2022PTC023776,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74999AS2022PTC022913,XPLUS MARKETING PRIVATE LIMITED,U74999AS2022PTC022913,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U15400AS2021PTC021022,ERGOGENIC INDIA PRIVATE LIMITED,U15400AS2021PTC021022,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2010PTC009649,SAGAR ENTRADE PRIVATE LIMITED,U51909AS2010PTC009649,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2010PTC009719,BUD MULTITRADE PRIVATE LIMITED,U51909AS2010PTC009719,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2010PTC009810,ATUR KIMI MARKETING PRIVATE LIMITED,U51909AS2010PTC009810,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U72900AS2020PTC020572,ASOM ACADEMY OF COMPUTER EDUCATIONAL INSTITUTION PRIVATE LIMITED,U72900AS2020PTC020572,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U70109AS2022PTC023147,ATISHAY INFRASTRUCTURE PRIVATE LIMITED,U70109AS2022PTC023147,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U93000AS2018PTC018506,ORANGIC LINKIN PRIVATE LIMITED,U93000AS2018PTC018506,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U72900AS2015PTC012014,AMAIN TECH CONSULTANTS PRIVATE LIMITED,U72900AS2015PTC012014,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74210AS2012PTC010985,MEHBOBA SURVEY CONSULTANCY PRIVATE LIMITED,U74210AS2012PTC010985,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U46306AS2023PTC025694,SJPJ ENTERPRISES PRIVATE LIMITED,U46306AS2023PTC025694,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74300AS2007PTC008308,SAI AASTHA COMMUNICATONS PRIVATE LIMITED,U74300AS2007PTC008308,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2009PTC009543,MAHALIFE MARKETING PRIVATE LIMITED,U51909AS2009PTC009543,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2010PTC010100,PROACTIVE COATS PRIVATE LIMITED,U51909AS2010PTC010100,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2010PTC009925,RAJ GURU MULTITRADE PRIVATE LIMITED,U51909AS2010PTC009925,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2010PTC009616,PUBERUN MULTI LINK MARKETING PRIVATE LIMITED,U51909AS2010PTC009616,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U52241AS2023PTC024287,CHOUDHURY TRANSPORT SERVICE PRIVATE LIMITED,U52241AS2023PTC024287,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U01100AS2017PTC017741,BOROLAND SERICULTURE PRODUCER COMPANY LIMITED,U01100AS2017PTC017741,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U46109AS2023PTC025194,CLONEPAY SERVICES PRIVATE LIMITED,U46109AS2023PTC025194,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U92490AS2018PTC018352,PROCLIVITY SPORTS AND RECREATION PRIVATE LIMITED,U92490AS2018PTC018352,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U52609AS2019PTC019104,OXCIA GLOBAL TRADERS PRIVATE LIMITED,U52609AS2019PTC019104,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U72900AS2018PTC018713,ZOXOLA TECHNOLOGIES PRIVATE LIMITED,U72900AS2018PTC018713,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U63090AS2019PTC019460,EXPANGE TECH PRIVATE LIMITED,U63090AS2019PTC019460,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85300AS2022NPL023273,EAGLE'S WINGS FOUNDATION,U85300AS2022NPL023273,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2009PTC009519,GOURI SHANKAR MULTITRADE PRIVATE LIMITED,U51909AS2009PTC009519,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74110AS2022PTC022664,MRD TECHNO PRIVATE LIMITED,U74110AS2022PTC022664,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U72200AS2010PTC010077,DESTINY INFOTECH SERVICES PRIVATE LIMITED,U72200AS2010PTC010077,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74140AS2003PTC007030,NIDUS ASSOCIATES & CONSULTANTS PRIVATE LIMITED,U74140AS2003PTC007030,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74999AS2018PTC018783,SCFTC TRADING PRIVATE LIMITED,U74999AS2018PTC018783,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U88900AS2023NPL025690,NABA JIVAN FOUNDATION,U88900AS2023NPL025690,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74999AS2018PTC018554,MAISIE TEA PRIVATE LIMITED,U74999AS2018PTC018554,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U28132AS2023PTC024220,HEXAUTO FIVESTAR INDUSTRIES PRIVATE LIMITED,U28132AS2023PTC024220,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U72900AS2022PTC022727,LIMESTAG TECHNOLOGIES PRIVATE LIMITED,U72900AS2022PTC022727,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74999AS2021PTC022366,KGN ASSOCIATE PRIVATE LIMITED,U74999AS2021PTC022366,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U88900AS2023NPL025337,KAANBA WOMEN COLLECTIVES FOUNDATION,U88900AS2023NPL025337,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U88900AS2023NPL024409,KAKAIJANA AGRICULTURE AND AQUACULTURE FOUNDATION,U88900AS2023NPL024409,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74999AS2017PTC017965,ARTHY LEARNING AND IMPLEMENTATION PRIVATE LIMITED,U74999AS2017PTC017965,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74999AS2022PTC023238,ZUVISTA PHARMACEUTICAL PRIVATE LIMITED,U74999AS2022PTC023238,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U70101AS2014PTC011959,BISWAKARMA PROPERTIES PRIVATE LIMITED,U70101AS2014PTC011959,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2010PTC009569,JOY HO MULTI MARKETING SERVICES PRIVATE LIMITED,U51909AS2010PTC009569,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U60231AS2003PTC007143,SIBA ALLIED COMMERCIALS PRIVATE LIMITED,U60231AS2003PTC007143,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74140AS2011PTC010759,MUDRA MANAGEMENT AND CONSULTANCY PRIVATE LIMITED,U74140AS2011PTC010759,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U72900AS2023PTC024100,IAD BUSINESS SOLUTION PRIVATE LIMITED,U72900AS2023PTC024100,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U80301AS2022PTC023193,ASOMI INSTITUTE OF EDUCATION SERVICE PRIVATE LIMITED,U80301AS2022PTC023193,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U52291AS2023PTC025393,RENTNGO TRAVELS INDIA PRIVATE LIMITED,U52291AS2023PTC025393,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U01407AS2014PTC011773,SUVA AGRO PRODUCTS (ASSAM) PRIVATE LIMITED,U01407AS2014PTC011773,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85120AS2021PTC022205,LEBENSKRAFT PHARMACEUTICALS PRIVATE LIMITED,U85120AS2021PTC022205,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U68200AS2024PTC025774,CONCREA INFRASTRUCTURES PRIVATE LIMITED,U68200AS2024PTC025774,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U80902AS2021NPL022336,SARBAMANGALAM FOUNDATION,U80902AS2021NPL022336,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U52399AS2010PTC009946,OVER PLUS MULTI-TRADE PRIVATE LIMITED,U52399AS2010PTC009946,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U65192AS2012NPL011298,GREAT INDIA GRAMIN VIKASH MICRO CREDIT,U65192AS2012NPL011298,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2009PTC009324,SYMPHONY NETWORK MARKETING PRIVATE LIMITED,U51909AS2009PTC009324,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U01100AS2022PTC023753,BAREKAMARA FARMERS PRODUCER COMPANY LIMITED,U01100AS2022PTC023753,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U45500AS2018PTC018501,TYKOON PROJECTS AND CONSTRUCTION PRIVATE LIMITED,U45500AS2018PTC018501,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74140AS2010PTC010326,BRIGHT VISION CONSULTANCY SERVICES PRIVATE LIMITED,U74140AS2010PTC010326,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U74140AS2011PTC010453,PURV MARIICI CONSULTANCY PRIVATE LIMITED,U74140AS2011PTC010453,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U52399AS2010PTC009864,AASHA PROPERTY & MARKETING PRIVATE LIMITED,U52399AS2010PTC009864,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U41001AS2023PTC024495,BARAIL BUILDERS & ENGINEERS PRIVATE LIMITED,U41001AS2023PTC024495,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U01100AS2021PTC022105,NUSHIR AGROTEC AND FARMS PRIVATE LIMITED,U01100AS2021PTC022105,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U72900AS2022PTC023589,EPAXOM PRIVATE LIMITED,U72900AS2022PTC023589,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2009PTC009285,GOLDEN WINGS MULTI TRADE PRIVATE LIMITED,U51909AS2009PTC009285,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51909AS2009PTC009447,NE TECHNICAL CONSULTANCY & MARKETING PRIVATE LIMITED,U51909AS2009PTC009447,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U45201AS2022PTC023777,MADHUMANGAL PROJECT PRIVATE LIMITED,U45201AS2022PTC023777,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U80903AS2022PTC022965,B.Y. EDUSERVE PRIVATE LIMITED,U80903AS2022PTC022965,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U52190AS2011PTC010651,TRANS-LUIT MULTI-TRADE PRIVATE LIMITED,U52190AS2011PTC010651,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U72900AS2019PTC019161,MERAJUL ANGEL RECHARGE SERVICES PRIVATE LIMITED,U72900AS2019PTC019161,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U85300AS2022NPL023196,NEW LIFE SERENITY FOUNDATION,U85300AS2022NPL023196,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51109AS1999PTC005714,NORTH EAST STATE TRADING PRIVATE LIMITED,U51109AS1999PTC005714,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U72200AS2012PTC011067,TIHM TECHNOLOGIES PRIVATE LIMITED,U72200AS2012PTC011067,7.47,LOW,0.0,15.0,0.0,18.59,0,False
U51100AS2019PTC019529,SHAHWINGKING PRIVATE LIMITED,U51100AS2019PTC019529,7.47,LOW,0.0,15.0,0.0,18.59,0,False
