entity_id,entity_name,entity_type,source
U01409AS2021PTC022213,XETU NATURALS ASIA PRIVATE LIMITED,COMPANY,companies_registry
U01500AS2023PTC024378,BIRSINGHJARUA FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01500AS2023PTC024769,LAKHIGANJ FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01611AS2023PTC025261,MINISWRANG FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01611AS2024PTC025771,KWOSETHI FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01611AS2024PTC026389,BANSIRATHI FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01611AS2025PTC027628,DEYYA FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01631AS2024PTC025897,UDDIPANA FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01100AS2022PTC023648,CHALANTAPARA KISI JAGARAN FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U15115AS2013PTC011696,DIGITECH SOLUTION FOOD & BEVERAGES PRIVATE LIMITED,COMPANY,companies_registry
U15122AS2012PTC011160,VINAYAK HYGIENE PRIVATE LIMITED,COMPANY,companies_registry
U01100AS2022PTC024064,XORUPATHAR SADHANI MAHILA FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U36997AS2018PTC018664,RUKMA JEWELLERS PRIVATE LIMITED,COMPANY,companies_registry
U31100AS2017PTC018024,MORNING STAR EQUIPMENTS PRIVATE LIMITED,COMPANY,companies_registry
U40101AS2010PTC010062,SPATIG POWER PRIVATE LIMITED,COMPANY,companies_registry
U40106AS2011PTC010687,URJAA VINYAS PRIVATE LIMITED,COMPANY,companies_registry
U31300AS1981PLC001862,KAMAKHYA INDUSTRIES LTD,COMPANY,companies_registry
U40108AS2018OPC018794,ACCEAN CLEAN ENERGIES EVOLUTION (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U67190AS2021PTC021827,DB7 FINTECH PRIVATE LIMITED,COMPANY,companies_registry
U68100AS2023PTC025594,AXOMI CHOICE PRIVATE LIMITED,COMPANY,companies_registry
U70100AS2010PLC010161,ASHIYANA DEVCON & MARKETING LIMITED,COMPANY,companies_registry
U62099AS2023PTC024492,NEGONE SOLUTIONS PRIVATE LIMITED,COMPANY,companies_registry
U15134AS2020PTC019886,BARBHUIYA INTERNATIONAL PRIVATE LIMITED,COMPANY,companies_registry
U62099AS2025PTC028065,RECHX SYSTEM PRIVATE LIMITED,COMPANY,companies_registry
U01110AS2009PTC008983,PRERONA AGRO PLANTATION PRIVATE LIMITED,COMPANY,companies_registry
U01110AS2020PTC020722,BORKHOLA INTEGRATED FARMING FARMERS PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01110AS2021PTC021800,SIROSEUJIYA FARMERS PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U15339AS2022PTC024033,NOMAMI FOOD INDUSTRY PRIVATE LIMITED,COMPANY,companies_registry
U01110AS2022PTC023498,BARKANDA FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U15400AS2021PTC021511,RAUSHEENA FOODS PRIVATE LIMITED,COMPANY,companies_registry
U15412AS1997PTC005256,SONITPUR BISCUITS PVT LTD,COMPANY,companies_registry
U15412AS2002PTC006857,PADMA FOODS PRIVATE LIMITED,COMPANY,companies_registry
U15421AS1972SGC001369,CACHAR SUGAR MILLS LTD,COMPANY,companies_registry
U01113AS2024PTC026206,JONKI PANOI ASOMI MAHILA FARMERS PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01113AS2024PTC026561,VIHANGAMA ASOMI MAHILA FARMERS PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01115AS2023PTC024675,GHILAMORA FARMERS PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U15490AS2022PTC023073,TREEDROPS PRIVATE LIMITED,COMPANY,companies_registry
U01117AS2024PTC025828,NEGHERITING AGRI FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U41000AS2024PTC025876,JAGYA CONSTRUCTION PRIVATE LIMITED,COMPANY,companies_registry
U01119AS2015PTC012066,GROW WORTH AGRITECH ASIA PRIVATE LIMITED,COMPANY,companies_registry
U41001AS2023PTC025142,KALITA ENGINEERING & CONSTRUCTION PRIVATE LIMITED,COMPANY,companies_registry
U42900AS2024PTC025918,RMTT VENTURES PRIVATE LIMITED,COMPANY,companies_registry
U01122AS2023PTC024961,BIRHANG SAMRIDHI MAHILA KISAN PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01132AS1987PTC002717,CRESCENT TEA CO PVT LTD,COMPANY,companies_registry
U01132AS1998PTC005474,SHANTIPUR TEA PLANTATIONS PVT LTD,COMPANY,companies_registry
U45100AS2024PTC026053,RASHMI CARS PRIVATE LIMITED,COMPANY,companies_registry
U45102AS2024PTC026917,AHV AUCTIONS PRIVATE LIMITED,COMPANY,companies_registry
U65923AS1996PTC004688,SAMANNOY FINANCE AND INVESTMENT PVT LTD,COMPANY,companies_registry
U01132AS2001PTC006436,NAVOJEET TEA COMPANY PRIVATE LIMITED,COMPANY,companies_registry
U01132AS2005PTC008021,KHARSANG TEA COMPANY PRIVATE LIMITED,COMPANY,companies_registry
U01132AS2016PTC012355,PATGAON TEA FACTORY PRIVATE LIMITED,COMPANY,companies_registry
U65990AS2022PLN022510,MAHALAKHI NIDHI LIMITED,COMPANY,companies_registry
U20210AS2008PTC008736,NOBLE VENEERZ PRIVATE LIMITED,COMPANY,companies_registry
U20211AS1976PLC001679,A.R. & T INDIA LTD,COMPANY,companies_registry
U01293AS2024PTC027405,D & HNC FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01400AS2021PTC021630,JOKAICHUK RED RICE PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01403AS2010PLC010018,SILVA REAL AGRO INDIA LIMITED,COMPANY,companies_registry
U20299AS1990PTC003396,NEZONE CRAFT AND CARVING PRODUCTS PVT LTD,COMPANY,companies_registry
U01403AS2012PTC010999,ASHIRBAD CONSORTIUM PRIVATE LIMITED,COMPANY,companies_registry
U21011AS2004PTC007564,SRI VAIKGUNTHA PROJECT PRIVATE LIMITED,COMPANY,companies_registry
U21029AS2008PTC008861,RANKA PACKAGING PRIVATE LIMITED,COMPANY,companies_registry
U15491AS1997PTC005156,KAZZIRANGA TEA COMPANY PVT LIMITED,COMPANY,companies_registry
U22120AS2022PTC023578,REPORTERREGNANT PRIVATE LIMITED,COMPANY,companies_registry
U22121AS1980PTC001809,OMEGA PRINTERS & PUBLISHERS PVT LTD,COMPANY,companies_registry
U15530AS2014PTC011770,BEKI BOTTLERS PRIVATE LIMITED,COMPANY,companies_registry
U15549AS2016PTC017492,SUPERSTAR FOODS PRODUCTS PRIVATE LIMITED,COMPANY,companies_registry
U22219AS2010PTC010121,BHABANI OFFSET PRIVATE LIMITED,COMPANY,companies_registry
U22219AS2011PTC010401,NEW GEN MEDIA PRIVATE LIMITED,COMPANY,companies_registry
U15549AS2020PTC020042,AGNIT UDOUG PRIVATE LIMITED,COMPANY,companies_registry
U22219AS2020PTC020294,ASOMIYA MEDIA HOUSE PRIVATE LIMITED,COMPANY,companies_registry
U22300AS2019PTC019444,JIBAN MARKETING PRIVATE LIMITED,COMPANY,companies_registry
U16294AS2023PTC024250,BRAHMAPUTRA BAMBOO GREENS PRIVATE LIMITED,COMPANY,companies_registry
U46593AS2024OPC026977,DR SABIR'S CARE (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U17118AS1987PTC002795,BRAHMAPUTRA CLOTHS MILLS PVT LTD,COMPANY,companies_registry
U17119AS1998PLC005410,JUTE DIVERSIFIED APPLIANCES COMPUND LIMITED,COMPANY,companies_registry
U46610AS2024PTC027045,FINOGEN COAL SERVICES PRIVATE LIMITED,COMPANY,companies_registry
U46901AS2023OPC025415,PORTICO GLOBAL (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U46909AS2023PTC024823,BSNM SERVICES PRIVATE LIMITED,COMPANY,companies_registry
U55101AS1968PTC001294,HOTEL BELLE VEU PVT LTD,COMPANY,companies_registry
U47721AS2023PTC024904,TRIVENTIS PHARMA PRIVATE LIMITED,COMPANY,companies_registry
U47721AS2023PTC025310,WELLPRO FARMACYAI SOLUTIONS PRIVATE LIMITED,COMPANY,companies_registry
U55101AS1987PLC002820,ASSAM ZINKOTE LIMITED,COMPANY,companies_registry
U47820AS2023PTC025164,PAIX EMPORIUM PRIVATE LIMITED,COMPANY,companies_registry
U55101AS2009PTC008974,J C BUSINESS PRIVATE LIMITED,COMPANY,companies_registry
U82990AS2023OPC025559,ONESTEPLINK (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U85100AS2022PTC023947,ARUNODOI HEALTHCARE & RESEARCH CENTRE PRIVATE LIMITED,COMPANY,companies_registry
U55101AS2024PTC026852,MAAKIRON HOTELS AND RESORTS PRIVATE LIMITED,COMPANY,companies_registry
U93190AS2025OPC027953,GREEN VALLEY UNITED FC (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U97000AS2017PTC018208,REDO TIMES PRIVATE LIMITED,COMPANY,companies_registry
U85110AS2021NPL022025,ANACC FOUNDATION,COMPANY,companies_registry
U85190AS2022PTC022570,ARUMAJPS HEALTHCARE PRIVATE LIMITED,COMPANY,companies_registry
U85194AS2014PTC011944,TOURISTS MASSAGE PARLOUR PRIVATE LIMITED,COMPANY,companies_registry
U01409AS2022PTC023607,JUGAMI FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01500AS2023PTC025407,DIGARU AGRI FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01500AS2023PTC025561,ISTARASHA FISH FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01611AS2023PTC024437,DIMA HASAO AGRO FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01611AS2023PTC025272,JANGMELEN PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U85300AS2022OPC023211,RX CUREASURE HEALTHYELITE (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U85300AS2023NPL024108,PATHABHAVAN SHIKSHA FOUNDATION,COMPANY,companies_registry
U32900AS2024PTC026526,SPICENATURA FOODTECH PRIVATE LIMITED,COMPANY,companies_registry
U17299AS2022PTC023767,MORIGAON JUTE PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U35100AS2025SGC027658,APGCL OIL GREEN POWER LIMITED,COMPANY,companies_registry
U35109AS2025PTC027449,ZIGGER HUB PRIVATE LIMITED,COMPANY,companies_registry
U36109AS2005PTC007836,NAYAN ENTERPRISE PRIVATE LIMITED,COMPANY,companies_registry
U63021AS1984PTC002250,M D ENTERPRISES PVT LTD,COMPANY,companies_registry
U63030AS2017PTC018236,DKA CABS PRIVATE LIMITED,COMPANY,companies_registry
U63030AS2019PTC019056,FEELNORTHEAST ECOTOURISM PRIVATE LIMITED,COMPANY,companies_registry
U63040AS1997PTC005057,NANESH COMMERCIAL COMPANY PVT LTD,COMPANY,companies_registry
U63040AS2014PTC011877,EURO HOLIDAYS PRIVATE LIMITED,COMPANY,companies_registry
U77305AS2023PTC024240,BEKI VALLEY FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U78300AS2025OPC027964,JESIM AKHTAR CAREERS SERVICE (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U10102AS1990PTC003419,BHOLANATH DAS CONSTRUCTION PVT LTD,COMPANY,companies_registry
U36900AS2020PTC020492,SPADES INTERIO SOLUTIONS PRIVATE LIMITED,COMPANY,companies_registry
U37100AS2018NPL018432,EARTHFUL FOUNDATION,COMPANY,companies_registry
U37200AS2018PTC018536,THOLUA PRATISTHAN PRIVATE LIMITED,COMPANY,companies_registry
U40101AS2010PLC009973,SM ENERGENCO LIMITED,COMPANY,companies_registry
U40103AS2011PTC010412,BRAHMAPUTRA VALLEY ENERGY & POWER PRIVATE LIMITED,COMPANY,companies_registry
U40108AS2009PTC009243,NORTH EAST NON CONVENTIONAL ENERGY PRIVATE LIMITED,COMPANY,companies_registry
U40200AS2012PTC011303,SIDDHA LAKSHMI OXY PLANT PRIVATE LIMITED,COMPANY,companies_registry
U40300AS2018GOI018660,INDRADHANUSH GAS GRID LIMITED,COMPANY,companies_registry
U67190AS2010PTC009774,KHATUDHANI FINANCIAL SERVICES PRIVATE LIMITED,COMPANY,companies_registry
U67200AS2002PTC006979,GRASS ROOT INSURANCE LINK PRIVATE LIMITED,COMPANY,companies_registry
U68100AS2025PTC028098,FORTUNA INFRA COMMERCIAL PRIVATE LIMITED,COMPANY,companies_registry
U68200AS1989PTC003330,DCKC DEVELOPERS PRIVATE LIMITED,COMPANY,companies_registry
U68200AS2005PTC007641,AGNI SHANTI BUILDTECH PRIVATE LIMITED,COMPANY,companies_registry
U68200AS2022PTC023071,GREENUTRI REALTY PRIVATE LIMITED,COMPANY,companies_registry
U68200AS2023PTC024358,BAY ESTATES PRIVATE LIMITED,COMPANY,companies_registry
U68200AS2023PTC024513,NANDISHRI INFRACON PRIVATE LIMITED,COMPANY,companies_registry
U68200AS2024PTC027293,S.N. HASAO RAJI CONSTRUCTION PRIVATE LIMITED,COMPANY,companies_registry
U70100AS2009PTC009498,POBITORA PROPERTIES PRIVATE LIMITED,COMPANY,companies_registry
U70100AS2010PLC009993,SIARAM PROJECT INDIA LIMITED,COMPANY,companies_registry
U70100AS2010PTC009768,ORNATE INFRACON PRIVATE LIMITED,COMPANY,companies_registry
U70100AS2010PTC010052,REAL INFRAVISION PRIVATE LIMITED,COMPANY,companies_registry
U70100AS2012PTC011237,CREDENCE INFRACON PRIVATE LIMITED,COMPANY,companies_registry
U70100AS2021PTC022069,JRT ADVISORY & CONSTRUCTION PRIVATE LIMITED,COMPANY,companies_registry
U45100AS2024PTC025986,BPN AUTOMOBILES PRIVATE LIMITED,COMPANY,companies_registry
U45200AS2013PTC011686,REAN INFRACON PRIVATE LIMITED,COMPANY,companies_registry
U45200AS2016PTC017504,MSP INFRAPROJECT AND DEVELOPMENT PRIVATE LIMITED,COMPANY,companies_registry
U22219AS2014PTC011850,HOLOGRAM SOLUTIONS PRIVATE LIMITED,COMPANY,companies_registry
U22300AS2019PTC019736,SACRED GROVE MEDIA PRIVATE LIMITED,COMPANY,companies_registry
U46909AS2023PTC025411,BALAJI FLEX SIGN MEDIA PRIVATE LIMITED,COMPANY,companies_registry
U46909AS2025PTC027688,MANGALDOI TECH PRIVATE LIMITED,COMPANY,companies_registry
U47219AS2010PTC010071,HAARITA BEVERAGES PRIVATE LIMITED,COMPANY,companies_registry
U47221AS2024PTC026309,BOTTLECRAFT BREWS PRIVATE LIMITED,COMPANY,companies_registry
U47735AS2023PTC024413,EMBERHIVE GLOBAL PRIVATE LIMITED,COMPANY,companies_registry
U47912AS2023PTC024276,LYHAZAA ENTERPRISES PRIVATE LIMITED,COMPANY,companies_registry
U85100AS2019PTC019227,EXUBERANT HEALTHCARE PRIVATE LIMITED,COMPANY,companies_registry
U85100AS2019PTC019410,DOTE HEALTH CARE PRIVATE LIMITED,COMPANY,companies_registry
U85110AS1989PTC003204,NIGHTINGALE HOSPITAL PRIVATE LIMITED,COMPANY,companies_registry
U85110AS1991PTC003506,DIBRU GARH PHYSIOTHERAPHY CLINIC PVT LTD,COMPANY,companies_registry
U85110AS1994PTC004314,KAPILI COMMERCIALS PVT LTD,COMPANY,companies_registry
U85110AS1995PTC004363,LIFE LINE EAST INDIA MEDICAL RESEARCH CE NTRE PVT LTD,COMPANY,companies_registry
U85110AS1995PTC004387,SAUMERPITH NURSING PVT LTD,COMPANY,companies_registry
U85110AS1996PTC004800,TODIS DIAGNOSTIC CENTRE PVT LTD,COMPANY,companies_registry
U85110AS2000PTC006036,DHUBRI DIAGNOSTIC CENTER PRIVATE LIMITED,COMPANY,companies_registry
U85110AS2000PTC006377,BASILS INDIA PRIVATE LIMITED,COMPANY,companies_registry
U85110AS2004PTC007356,EAST LINE PROJECTS PRIVATE LIMITED,COMPANY,companies_registry
U85110AS2011PTC010482,DOOMDOOMA POLYCLINIC & NURSING HOME PRIVATE LIMITED,COMPANY,companies_registry
U85190AS2020PTC019911,SIMLINE INDIA PRIVATE LIMITED,COMPANY,companies_registry
U85190AS2022NPL022592,KASIYOLI FOUNDATION,COMPANY,companies_registry
U85190AS2022NPL023026,AXOM GRAMODYOG VIKASH COUNCIL,COMPANY,companies_registry
U85193AS2018PTC018674,CURITEC LABORATORIES PRIVATE LIMITED,COMPANY,companies_registry
U85199AS2006PTC008103,LIFE MANTRA INDIA PRIVATE LIMITED,COMPANY,companies_registry
U85300AS2020NPL019950,SAMANWAY FOUNDATION,COMPANY,companies_registry
U85300AS2020NPL020350,NORTHEAST YOUTH FORUM,COMPANY,companies_registry
U85300AS2021NPL020930,JIVANDHARA4CARE FOUNDATION,COMPANY,companies_registry
U85300AS2021NPL021186,TEZPUR NEWZ MEDIA FOUNDATION,COMPANY,companies_registry
U85300AS2021NPL021199,EDUCOTT FOUNDATION,COMPANY,companies_registry
U85300AS2021NPL021589,SHINNINGGREEN ASHIYANA WELFARE FOUNDATION,COMPANY,companies_registry
U85300AS2021NPL021635,HORNBILL SOCIAL FOUNDATION,COMPANY,companies_registry
U85300AS2021NPL021974,MAA KAMAKHYA DISPOSAL WORKS FOUNDATION,COMPANY,companies_registry
U85300AS2021PTC020951,NARAYANA ABAHAN PRIVATE LIMITED,COMPANY,companies_registry
U85300AS2022NPL022501,SNEHA KARMA FOUNDATION,COMPANY,companies_registry
U85300AS2022NPL022612,PROHELIKA FOUNDATION,COMPANY,companies_registry
U85300AS2022NPL022641,JIYANSHI WELFARE FOUNDATION,COMPANY,companies_registry
U85300AS2022NPL022671,DARRANGI FOUNDATION,COMPANY,companies_registry
U85300AS2022NPL022876,SAPNO KI URHAN PAPIA ASSOCIATION,COMPANY,companies_registry
U85300AS2022NPL022948,7SAF FOUNDATION,COMPANY,companies_registry
U85300AS2022NPL023196,NEW LIFE SERENITY FOUNDATION,COMPANY,companies_registry
U85300AS2022NPL023577,GREENRUE FOUNDATION,COMPANY,companies_registry
U18100AS2020PTC020576,ONLLY TRADITIONALS PRIVATE LIMITED,COMPANY,companies_registry
U19129AS2019OPC019172,TANASH LEATHER (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U20101AS1988PTC003067,JABAJ HARD BOARD INDUSTRIES PVT LTD,COMPANY,companies_registry
U20101AS1995PTC004453,AMBICA VENEERS PRIVATE LIMITED.,COMPANY,companies_registry
U51222AS2003PTC007215,TINY HILL AGRO & ALLIED ENTERPRISE PRIVATE LIMITED,COMPANY,companies_registry
U51228AS1997PTC005173,SOMROS INDIA PVT LIMITED,COMPANY,companies_registry
U51310AS2007PTC008452,GOENKA READYMADES PRIVATE LIMITED,COMPANY,companies_registry
U51391AS2007PTC008451,JOLLY INDIA PRO PRIVATE LIMITED,COMPANY,companies_registry
U51397AS1997PTC007500,QUALITY PHARMA PRODUCTS PRIVATE LIMITED,COMPANY,companies_registry
U19202AS1996PTC004839,SIDDHA CANVAS PRODUCTS PVT LTD,COMPANY,companies_registry
U51226AS1986PTC002481,GREEN VALLEY TEA TRADERS PVT LTD,COMPANY,companies_registry
U51228AS2004PTC007370,RONGPI WINES PRIVATE LIMITED,COMPANY,companies_registry
U51228AS2006PTC008188,R.C. LIQUOR TRADING AND COMPANY PRIVATE LIMITED,COMPANY,companies_registry
U51228AS2006PTC008256,KOOHI BEVERAGES PRIVATE LIMITED,COMPANY,companies_registry
U51397AS2004PTC007360,MARION PHARMA INDIA PRIVATE LIMITED,COMPANY,companies_registry
U51397AS2013PTC011413,ACCLIVE PHARMA PRIVATE LIMITED,COMPANY,companies_registry
U51431AS1997PLC005165,NEFA UDYOG COMPANY LIMITED,COMPANY,companies_registry
U51900AS2018PTC018876,ETHEREAL MARKETING PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2013PTC011529,TECHHELP CONSULTING AND DEVELOPMENT PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2020PTC020327,FUYANTRA INFOTECH CONSULTING PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2021PTC020898,DOTCRYPT TECHNOLOGIES PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2021PTC020924,MEGALARK TECHNOLOGIES PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2021PTC021079,DATA EX INFOSOLUTIONS PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2021PTC021091,RELY TECHNOLOGIES PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2022OPC023627,INDOVILLAGE ENTREPRENEUR COMMUNICATION (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2022PTC022623,PRESTHA ENTERPRISES PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2022PTC022975,NERDY TECH SOLUTIONS PRIVATE LIMITED,COMPANY,companies_registry
U24117AS1995PTC004444,NORTH EAST GREEN TECH PRIVATE LIMITED,COMPANY,companies_registry
U51909AS1956PTC001079,MURLIDHAR AGARWALLA & CO PVT LTD,COMPANY,companies_registry
U51909AS1986PTC002572,JANAKI ASSOCIATES PRIVATE LIMITED,COMPANY,companies_registry
U51909AS1989PTC003239,ADINATH CONSULTANCY AND MARKETING SERVIC ES PVT LTD,COMPANY,companies_registry
U51909AS1994PTC004189,SWAGAT AUTO AGENCIES PVT LTD,COMPANY,companies_registry
U51909AS1995PTC004495,INDRAPRASTHA COMMERCIAL (INDIA) PVT LTD,COMPANY,companies_registry
U51909AS1996PTC004807,SONITPUR TRADING CO PVT LTD,COMPANY,companies_registry
U51909AS1999PLC005751,SARDA MARKETING AND SERVICES LIMITED,COMPANY,companies_registry
U51909AS2002PTC006897,DE LUTECE PRIVATE LIMITED,COMPANY,companies_registry
U51909AS2004PTC007316,CHAHAT ENTERPRISES PRIVATE LIMITED,COMPANY,companies_registry
U51909AS2004PTC007400,RANJEETA ENTERPRISES PRIVATE LIMITED,COMPANY,companies_registry
U51909AS2004PTC018051,THIRDWAVE SUPPLIERS PRIVATE LIMITED,COMPANY,companies_registry
U51909AS2005PTC007750,VAIBHAV VYAPAR PRIVATE LIMITED,COMPANY,companies_registry
U51909AS2009PTC008954,SPA DISTRIBUTION PRIVATE LIMITED,COMPANY,companies_registry
U51909AS2009PTC009435,SUNRISE GOLD MULTI LINK MARKETING COMPANY PRIVATE LIMITED,COMPANY,companies_registry
U51909AS2009PTC009452,GOOD IDEA MULTILINK MARKETING PRIVATE LIMITED,COMPANY,companies_registry
U51909AS2010PLC009718,JANA JEEVAN SURAKSHA REAL ESTATE AND CONSTRUCTION COMPANY LIMITED,COMPANY,companies_registry
U51909AS2010PTC009564,ACCRETION MARKETING PRIVATE LIMITED,COMPANY,companies_registry
L27107AS1988PLC002906,VENKATESHWAR VANIJYA INDIA LIMITED,COMPANY,companies_registry
L51909AS1984PLC002241,SAURABH INDUSTRIES LTD,COMPANY,companies_registry
U01100AS2017PTC018253,ABOHTANI AGRO PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01100AS2018PTC018418,ALIMENT NUTRITION PRIVATE LIMITED,COMPANY,companies_registry
U01100AS2018PTC018839,ADOFSS PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01100AS2019PTC019675,SUNSEWA TEA PRIVATE LIMITED,COMPANY,companies_registry
U01100AS2022PTC022427,AMGURI ALLIED AGRI PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01100AS2022PTC022461,BECHIMARI UNITED FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01100AS2022PTC022994,JWLWI AGRO PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01100AS2022PTC023669,CHOTOJALENGA ORGANIC FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01100AS2022PTC023845,POULTVATE INDIA PRIVATE LIMITED,COMPANY,companies_registry
U31402AS2022PTC023773,GREENEXT MATERIALS ENERGY PRIVATE LIMITED,COMPANY,companies_registry
U31909AS2019PTC019309,AFFIRMELL ENERGY PRIVATE LIMITED,COMPANY,companies_registry
U62020AS2024PTC026345,BSP SPARTON PRIVATE LIMITED,COMPANY,companies_registry
U62091AS2024PTC027366,INNOVTECH DODEVELOP INTELLIGENCE PRIVATE LIMITED,COMPANY,companies_registry
U62099AS2023PTC025045,FINIXIA DEDECONS PRIVATE LIMITED,COMPANY,companies_registry
U62099AS2023PTC025366,TECHYROARS PRIVATE LIMITED,COMPANY,companies_registry
U62100AS2021PLC021604,BHARAT HANSA AIRLINES LIMITED,COMPANY,companies_registry
U01110AS2021PTC021810,KUTUMBA FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01111AS2021PTC021417,MAYONG AGRO & ALLIED PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01113AS2024PTC026006,UDYOMI ASOMI MAHILA FARMERS PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01113AS2024PTC026186,KUHIPAT ASOMI MAHILA FARMERS PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01113AS2024PTC026294,SASONI BURHIDHING ASOMI MAHILA FARMERS PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01116AS1988PTC002886,RANGAPANI RUBBER ESTATES PVT LTD,COMPANY,companies_registry
U01117AS1994PTC004199,BRAHMAPUTRA TEAK PLANTATIONS OF ASSAM PVT LTD,COMPANY,companies_registry
U01117AS2015PTC012223,PROVA HERBAL PRODUCTS PRIVATE LIMITED,COMPANY,companies_registry
U01117AS2024PTC025790,KANDPUSHPA AGRI FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01119AS1997PTC005189,RANGCHALI TEA COMPANY PRIVATE LIMITED,COMPANY,companies_registry
U01120AS2024PTC026553,DAKSHIN BIJNI FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01122AS2022PTC023746,BODOLAND FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01132AS1981PTC001900,MOINI TEA WAREHOUSE PVT LTD,COMPANY,companies_registry
U01132AS1989PTC003248,GREEN TEA INDUSTRIES PVT LTD,COMPANY,companies_registry
U01132AS1989PTC003365,MADHUPUR TEA ESTATE PVT LTD,COMPANY,companies_registry
U01132AS2019PTC019795,NSAG TEA & AGRI PRODUCTS PRIVATE LIMITED,COMPANY,companies_registry
U01193AS2023PTC024432,JAHNUPUTRI KRISHI PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01299AS2025PTC028044,AGROSTRIVE PRIVATE LIMITED,COMPANY,companies_registry
U01300AS2014PTC011929,TENGAKHAT AGRICULTURAL PRIVATE LIMITED,COMPANY,companies_registry
U01400AS2012PLC010917,PRIMELAND AGRO INDUSTRIES LIMITED,COMPANY,companies_registry
U01403AS2010PTC010304,SHIDHI VINAYAK AGRICULTURAL PRIVATE LIMITED,COMPANY,companies_registry
U15541AS2015PTC012052,BRAHMAPUTRA BEVERAGES PRIVATE LIMITED,COMPANY,companies_registry
U17113AS1985PLC002410,GOENKA WOOLEN MILLS LIMITED,COMPANY,companies_registry
U55101AS2012PTC011200,NETWORK LODGES PRIVATE LIMITED,COMPANY,companies_registry
U55101AS2021PTC022113,SUMMER 88.IN PRIVATE LIMITED,COMPANY,companies_registry
U55200AS2021PTC021932,EARTHY PURE PRIVATE LIMITED,COMPANY,companies_registry
U55209AS2019PTC019535,MEMORY REMAINS SPORTS BAR PRIVATE LIMITED,COMPANY,companies_registry
U95000AS1992PTC003826,D-NEHERBS SERVICES PRIVATE LIMITED,COMPANY,companies_registry
U01409AS1993PTC003970,SURMA AGRO FARMS PVT. LTD.,COMPANY,companies_registry
U01409AS2020PTC020719,JENGRAIMUKH AGRI FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
